longitude,latitude,temperature
115.38,36.56,4.25
115.49,36.56,4.16
115.59,36.56,4.03
115.69,36.56,3.86
115.79,36.56,3.68
115.89,36.56,3.49
115.99,36.56,3.31
116.09,36.56,3.18
116.19,36.56,3.11
116.29,36.56,3.1
116.39,36.56,3.17
116.49,36.56,3.3
116.59,36.56,3.48
116.69,36.56,3.66
116.79,36.56,3.8
116.89,36.56,3.88
116.99,36.56,3.85
117.09,36.56,3.69
117.19,36.56,3.4
117.29,36.56,2.99
117.39,36.56,2.48
117.5,36.56,1.93
117.6,36.56,1.37
117.7,36.56,0.86
117.8,36.56,0.44
117.9,36.56,0.15
118.0,36.56,0.01
118.1,36.56,0.02
118.2,36.56,0.17
118.3,36.56,0.42
118.4,36.56,0.76
118.5,36.56,1.13
118.6,36.56,1.51
118.7,36.56,1.87
118.8,36.56,2.2
118.9,36.56,2.48
119.0,36.56,2.72
119.1,36.56,2.94
119.2,36.56,3.13
119.3,36.56,3.31
119.4,36.56,3.48
119.51,36.56,3.67
119.61,36.56,3.85
119.71,36.56,4.04
119.81,36.56,4.23
119.91,36.56,4.4
120.01,36.56,4.55
120.11,36.56,4.68
120.21,36.56,4.78
120.31,36.56,4.85
120.41,36.56,4.88
120.51,36.56,4.88
120.61,36.56,4.86
120.71,36.56,4.81
120.81,36.56,4.76
120.91,36.56,4.69
121.01,36.56,4.62
121.11,36.56,4.56
121.21,36.56,4.51
121.31,36.56,4.46
121.41,36.56,4.43
121.52,36.56,4.4
121.62,36.56,4.39
121.72,36.56,4.38
121.82,36.56,4.37
121.92,36.56,4.36
122.02,36.56,4.35
122.12,36.56,4.34
122.22,36.56,4.33
122.32,36.56,4.31
122.42,36.56,4.28
114.48,36.64,4.09
114.58,36.64,4.12
114.68,36.64,4.15
114.78,36.64,4.19
114.88,36.64,4.22
114.98,36.64,4.25
115.08,36.64,4.27
115.18,36.64,4.26
115.28,36.64,4.23
115.38,36.64,4.16
115.49,36.64,4.06
115.59,36.64,3.93
115.69,36.64,3.77
115.79,36.64,3.6
115.89,36.64,3.44
115.99,36.64,3.3
116.09,36.64,3.22
116.19,36.64,3.2
116.29,36.64,3.26
116.39,36.64,3.4
116.49,36.64,3.6
116.59,36.64,3.83
116.69,36.64,4.06
116.79,36.64,4.24
116.89,36.64,4.33
116.99,36.64,4.29
117.09,36.64,4.1
117.19,36.64,3.75
117.29,36.64,3.26
117.39,36.64,2.67
117.5,36.64,2.01
117.6,36.64,1.36
117.7,36.64,0.76
117.8,36.64,0.28
117.9,36.64,-0.06
118.0,36.64,-0.22
118.1,36.64,-0.21
118.2,36.64,-0.05
118.3,36.64,0.24
118.4,36.64,0.62
118.5,36.64,1.04
118.6,36.64,1.47
118.7,36.64,1.87
118.8,36.64,2.22
118.9,36.64,2.52
119.0,36.64,2.77
119.1,36.64,2.97
119.2,36.64,3.15
119.3,36.64,3.31
119.4,36.64,3.46
119.51,36.64,3.61
119.61,36.64,3.78
119.71,36.64,3.95
119.81,36.64,4.12
119.91,36.64,4.28
120.01,36.64,4.43
120.11,36.64,4.55
120.21,36.64,4.65
120.31,36.64,4.72
120.41,36.64,4.76
120.51,36.64,4.78
120.61,36.64,4.76
120.71,36.64,4.73
120.81,36.64,4.69
120.91,36.64,4.64
121.01,36.64,4.59
121.11,36.64,4.54
121.21,36.64,4.5
121.31,36.64,4.47
121.41,36.64,4.45
121.52,36.64,4.44
121.62,36.64,4.43
121.72,36.64,4.43
121.82,36.64,4.43
121.92,36.64,4.42
122.02,36.64,4.42
122.12,36.64,4.41
122.22,36.64,4.39
122.32,36.64,4.36
122.42,36.64,4.34
114.48,36.72,4.08
114.58,36.72,4.1
114.68,36.72,4.13
114.78,36.72,4.16
114.88,36.72,4.18
114.98,36.72,4.2
115.08,36.72,4.2
115.18,36.72,4.18
115.28,36.72,4.14
115.38,36.72,4.06
115.49,36.72,3.95
115.59,36.72,3.82
115.69,36.72,3.66
115.79,36.72,3.5
115.89,36.72,3.36
115.99,36.72,3.26
116.09,36.72,3.21
116.19,36.72,3.25
116.29,36.72,3.36
116.39,36.72,3.56
116.49,36.72,3.82
116.59,36.72,4.1
116.69,36.72,4.38
116.79,36.72,4.58
116.89,36.72,4.68
116.99,36.72,4.63
117.09,36.72,4.4
117.19,36.72,4.0
117.29,36.72,3.44
117.39,36.72,2.77
117.5,36.72,2.03
117.6,36.72,1.3
117.7,36.72,0.63
117.8,36.72,0.1
117.9,36.72,-0.27
118.0,36.72,-0.44
118.1,36.72,-0.42
118.2,36.72,-0.22
118.3,36.72,0.12
118.4,36.72,0.55
118.5,36.72,1.03
118.6,36.72,1.51
118.7,36.72,1.95
118.8,36.72,2.33
118.9,36.72,2.65
119.0,36.72,2.9
119.1,36.72,3.09
119.2,36.72,3.24
119.3,36.72,3.37
119.4,36.72,3.49
119.51,36.72,3.62
119.61,36.72,3.75
119.71,36.72,3.89
119.81,36.72,4.04
119.91,36.72,4.18
120.01,36.72,4.32
120.11,36.72,4.44
120.21,36.72,4.54
120.31,36.72,4.61
120.41,36.72,4.66
120.51,36.72,4.68
120.61,36.72,4.68
120.71,36.72,4.66
120.81,36.72,4.63
120.91,36.72,4.6
121.01,36.72,4.56
121.11,36.72,4.53
121.21,36.72,4.5
121.31,36.72,4.49
121.41,36.72,4.48
121.52,36.72,4.48
121.62,36.72,4.48
121.72,36.72,4.49
121.82,36.72,4.49
121.92,36.72,4.49
122.02,36.72,4.49
122.12,36.72,4.48
122.22,36.72,4.46
122.32,36.72,4.43
122.42,36.72,4.4
114.48,36.8,4.06
114.58,36.8,4.08
114.68,36.8,4.1
114.78,36.8,4.12
114.88,36.8,4.13
114.98,36.8,4.14
115.08,36.8,4.13
115.18,36.8,4.09
115.28,36.8,4.04
115.38,36.8,3.95
115.49,36.8,3.83
115.59,36.8,3.69
115.69,36.8,3.53
115.79,36.8,3.38
115.89,36.8,3.25
115.99,36.8,3.17
116.09,36.8,3.16
116.19,36.8,3.23
116.29,36.8,3.4
116.39,36.8,3.64
116.49,36.8,3.95
116.59,36.8,4.28
116.69,36.8,4.58
116.79,36.8,4.81
116.89,36.8,4.91
116.99,36.8,4.84
117.09,36.8,4.59
117.19,36.8,4.14
117.29,36.8,3.52
117.39,36.8,2.78
117.5,36.8,1.98
117.6,36.8,1.18
117.7,36.8,0.47
117.8,36.8,-0.1
117.9,36.8,-0.48
118.0,36.8,-0.64
118.1,36.8,-0.59
118.2,36.8,-0.35
118.3,36.8,0.05
118.4,36.8,0.54
118.5,36.8,1.08
118.6,36.8,1.61
118.7,36.8,2.1
118.8,36.8,2.52
118.9,36.8,2.85
119.0,36.8,3.09
119.1,36.8,3.27
119.2,36.8,3.4
119.3,36.8,3.5
119.4,36.8,3.59
119.51,36.8,3.67
119.61,36.8,3.77
119.71,36.8,3.88
119.81,36.8,4.0
119.91,36.8,4.12
120.01,36.8,4.24
120.11,36.8,4.35
120.21,36.8,4.44
120.31,36.8,4.51
120.41,36.8,4.56
120.51,36.8,4.58
120.61,36.8,4.59
120.71,36.8,4.59
120.81,36.8,4.57
120.91,36.8,4.55
121.01,36.8,4.53
121.11,36.8,4.52
121.21,36.8,4.51
121.31,36.8,4.5
121.41,36.8,4.51
121.52,36.8,4.52
121.62,36.8,4.53
121.72,36.8,4.55
121.82,36.8,4.56
121.92,36.8,4.56
122.02,36.8,4.56
122.12,36.8,4.55
122.22,36.8,4.53
122.32,36.8,4.5
122.42,36.8,4.46
114.48,36.88,4.05
114.58,36.88,4.06
114.68,36.88,4.08
114.78,36.88,4.09
114.88,36.88,4.09
114.98,36.88,4.08
115.08,36.88,4.05
115.18,36.88,4.0
115.28,36.88,3.93
115.38,36.88,3.82
115.49,36.88,3.69
115.59,36.88,3.54
115.69,36.88,3.38
115.79,36.88,3.23
115.89,36.88,3.11
115.99,36.88,3.05
116.09,36.88,3.06
116.19,36.88,3.16
116.29,36.88,3.36
116.39,36.88,3.64
116.49,36.88,3.98
116.59,36.88,4.34
116.69,36.88,4.67
116.79,36.88,4.91
116.89,36.88,5.01
116.99,36.88,4.93
117.09,36.88,4.65
117.19,36.88,4.16
117.29,36.88,3.5
117.39,36.88,2.71
117.5,36.88,1.86
117.6,36.88,1.02
117.7,36.88,0.28
117.8,36.88,-0.3
117.9,36.88,-0.67
118.0,36.88,-0.81
118.1,36.88,-0.72
118.2,36.88,-0.42
118.3,36.88,0.04
118.4,36.88,0.6
118.5,36.88,1.2
118.6,36.88,1.79
118.7,36.88,2.32
118.8,36.88,2.77
118.9,36.88,3.11
119.0,36.88,3.35
119.1,36.88,3.52
119.2,36.88,3.62
119.3,36.88,3.68
119.4,36.88,3.73
119.51,36.88,3.77
119.61,36.88,3.83
119.71,36.88,3.9
119.81,36.88,3.99
119.91,36.88,4.08
120.01,36.88,4.18
120.11,36.88,4.27
120.21,36.88,4.36
120.31,36.88,4.42
120.41,36.88,4.47
120.51,36.88,4.5
120.61,36.88,4.52
120.71,36.88,4.52
120.81,36.88,4.52
120.91,36.88,4.51
121.01,36.88,4.51
121.11,36.88,4.51
121.21,36.88,4.51
121.31,36.88,4.52
121.41,36.88,4.54
121.52,36.88,4.56
121.62,36.88,4.59
121.72,36.88,4.61
121.82,36.88,4.63
121.92,36.88,4.64
122.02,36.88,4.64
122.12,36.88,4.63
122.22,36.88,4.6
122.32,36.88,4.57
122.42,36.88,4.52
114.48,36.96,4.04
114.58,36.96,4.04
114.68,36.96,4.05
114.78,36.96,4.05
114.88,36.96,4.04
114.98,36.96,4.02
115.08,36.96,3.98
115.18,36.96,3.91
115.28,36.96,3.82
115.38,36.96,3.7
115.49,36.96,3.55
115.59,36.96,3.39
115.69,36.96,3.22
115.79,36.96,3.06
115.89,36.96,2.95
115.99,36.96,2.89
116.09,36.96,2.92
116.19,36.96,3.04
116.29,36.96,3.26
116.39,36.96,3.57
116.49,36.96,3.93
116.59,36.96,4.31
116.69,36.96,4.64
116.79,36.96,4.89
116.89,36.96,4.98
116.99,36.96,4.89
117.09,36.96,4.59
117.19,36.96,4.07
117.29,36.96,3.38
117.39,36.96,2.56
117.5,36.96,1.68
117.6,36.96,0.83
117.7,36.96,0.08
117.8,36.96,-0.5
117.9,36.96,-0.85
118.0,36.96,-0.95
118.1,36.96,-0.8
118.2,36.96,-0.44
118.3,36.96,0.09
118.4,36.96,0.72
118.5,36.96,1.39
118.6,36.96,2.03
118.7,36.96,2.6
118.8,36.96,3.07
118.9,36.96,3.43
119.0,36.96,3.66
119.1,36.96,3.81
119.2,36.96,3.88
119.3,36.96,3.9
119.4,36.96,3.91
119.51,36.96,3.91
119.61,36.96,3.92
119.71,36.96,3.96
119.81,36.96,4.01
119.91,36.96,4.07
120.01,36.96,4.15
120.11,36.96,4.22
120.21,36.96,4.29
120.31,36.96,4.35
120.41,36.96,4.4
120.51,36.96,4.43
120.61,36.96,4.45
120.71,36.96,4.46
120.81,36.96,4.47
120.91,36.96,4.48
121.01,36.96,4.49
121.11,36.96,4.5
121.21,36.96,4.52
121.31,36.96,4.54
121.41,36.96,4.57
121.52,36.96,4.61
121.62,36.96,4.64
121.72,36.96,4.67
121.82,36.96,4.7
121.92,36.96,4.71
122.02,36.96,4.71
122.12,36.96,4.7
122.22,36.96,4.68
122.32,36.96,4.64
122.42,36.96,4.59
114.48,37.04,4.02
114.58,37.04,4.03
114.68,37.04,4.02
114.78,37.04,4.02
114.88,37.04,4.0
114.98,37.04,3.96
115.08,37.04,3.9
115.18,37.04,3.82
115.28,37.04,3.71
115.38,37.04,3.57
115.49,37.04,3.41
115.59,37.04,3.23
115.69,37.04,3.04
115.79,37.04,2.88
115.89,37.04,2.76
115.99,37.04,2.71
116.09,37.04,2.74
116.19,37.04,2.87
116.29,37.04,3.1
116.39,37.04,3.42
116.49,37.04,3.79
116.59,37.04,4.17
116.69,37.04,4.51
116.79,37.04,4.76
116.89,37.04,4.84
116.99,37.04,4.74
117.09,37.04,4.42
117.19,37.04,3.89
117.29,37.04,3.18
117.39,37.04,2.34
117.5,37.04,1.46
117.6,37.04,0.61
117.7,37.04,-0.13
117.8,37.04,-0.68
117.9,37.04,-0.99
118.0,37.04,-1.04
118.1,37.04,-0.83
118.2,37.04,-0.4
118.3,37.04,0.2
118.4,37.04,0.9
118.5,37.04,1.63
118.6,37.04,2.32
118.7,37.04,2.93
118.8,37.04,3.42
118.9,37.04,3.78
119.0,37.04,4.01
119.1,37.04,4.13
119.2,37.04,4.17
119.3,37.04,4.15
119.4,37.04,4.11
119.51,37.04,4.07
119.61,37.04,4.04
119.71,37.04,4.03
119.81,37.04,4.05
119.91,37.04,4.08
120.01,37.04,4.13
120.11,37.04,4.18
120.21,37.04,4.24
120.31,37.04,4.29
120.41,37.04,4.33
120.51,37.04,4.37
120.61,37.04,4.39
120.71,37.04,4.41
120.81,37.04,4.43
120.91,37.04,4.45
121.01,37.04,4.47
121.11,37.04,4.5
121.21,37.04,4.53
121.31,37.04,4.57
121.41,37.04,4.61
121.52,37.04,4.65
121.62,37.04,4.7
121.72,37.04,4.73
121.82,37.04,4.77
121.92,37.04,4.78
122.02,37.04,4.79
122.12,37.04,4.78
122.22,37.04,4.75
122.32,37.04,4.71
122.42,37.04,4.65
114.48,37.12,4.01
114.58,37.12,4.01
114.68,37.12,4.0
114.78,37.12,3.98
114.88,37.12,3.95
114.98,37.12,3.9
115.08,37.12,3.83
115.18,37.12,3.73
115.28,37.12,3.6
115.38,37.12,3.45
115.49,37.12,3.27
115.59,37.12,3.07
115.69,37.12,2.87
115.79,37.12,2.7
115.89,37.12,2.57
115.99,37.12,2.51
116.09,37.12,2.54
116.19,37.12,2.67
116.29,37.12,2.9
116.39,37.12,3.22
116.49,37.12,3.58
116.59,37.12,3.96
116.69,37.12,4.3
116.79,37.12,4.53
116.89,37.12,4.61
116.99,37.12,4.49
117.09,37.12,4.16
117.19,37.12,3.63
117.29,37.12,2.92
117.39,37.12,2.09
117.5,37.12,1.22
117.6,37.12,0.39
117.7,37.12,-0.32
117.8,37.12,-0.82
117.9,37.12,-1.08
118.0,37.12,-1.07
118.1,37.12,-0.8
118.2,37.12,-0.3
118.3,37.12,0.37
118.4,37.12,1.13
118.5,37.12,1.92
118.6,37.12,2.65
118.7,37.12,3.29
118.8,37.12,3.8
118.9,37.12,4.16
119.0,37.12,4.38
119.1,37.12,4.47
119.2,37.12,4.48
119.3,37.12,4.42
119.4,37.12,4.34
119.51,37.12,4.25
119.61,37.12,4.18
119.71,37.12,4.13
119.81,37.12,4.1
119.91,37.12,4.11
120.01,37.12,4.13
120.11,37.12,4.16
120.21,37.12,4.2
120.31,37.12,4.24
120.41,37.12,4.28
120.51,37.12,4.32
120.61,37.12,4.34
120.71,37.12,4.37
120.81,37.12,4.4
120.91,37.12,4.42
121.01,37.12,4.46
121.11,37.12,4.49
121.21,37.12,4.54
121.31,37.12,4.59
121.41,37.12,4.64
121.52,37.12,4.69
121.62,37.12,4.75
121.72,37.12,4.79
121.82,37.12,4.83
121.92,37.12,4.85
122.02,37.12,4.86
122.12,37.12,4.85
122.22,37.12,4.82
122.32,37.12,4.77
122.42,37.12,4.71
114.48,37.21,4.0
114.58,37.21,3.99
114.68,37.21,3.98
114.78,37.21,3.95
114.88,37.21,3.91
114.98,37.21,3.85
115.08,37.21,3.77
115.18,37.21,3.65
115.28,37.21,3.51
115.38,37.21,3.33
115.49,37.21,3.13
115.59,37.21,2.92
115.69,37.21,2.71
115.79,37.21,2.53
115.89,37.21,2.39
115.99,37.21,2.32
116.09,37.21,2.34
116.19,37.21,2.46
116.29,37.21,2.67
116.39,37.21,2.98
116.49,37.21,3.33
116.59,37.21,3.7
116.69,37.21,4.01
116.79,37.21,4.23
116.89,37.21,4.3
116.99,37.21,4.18
117.09,37.21,3.85
117.19,37.21,3.32
117.29,37.21,2.62
117.39,37.21,1.82
117.5,37.21,0.98
117.6,37.21,0.18
117.7,37.21,-0.47
117.8,37.21,-0.92
117.9,37.21,-1.12
118.0,37.21,-1.05
118.1,37.21,-0.71
118.2,37.21,-0.14
118.3,37.21,0.59
118.4,37.21,1.41
118.5,37.21,2.24
118.6,37.21,3.01
118.7,37.21,3.67
118.8,37.21,4.19
118.9,37.21,4.54
119.0,37.21,4.74
119.1,37.21,4.81
119.2,37.21,4.78
119.3,37.21,4.69
119.4,37.21,4.56
119.51,37.21,4.43
119.61,37.21,4.32
119.71,37.21,4.23
119.81,37.21,4.17
119.91,37.21,4.14
120.01,37.21,4.14
120.11,37.21,4.15
120.21,37.21,4.18
120.31,37.21,4.21
120.41,37.21,4.24
120.51,37.21,4.27
120.61,37.21,4.31
120.71,37.21,4.34
120.81,37.21,4.37
120.91,37.21,4.4
121.01,37.21,4.45
121.11,37.21,4.49
121.21,37.21,4.55
121.31,37.21,4.61
121.41,37.21,4.67
121.52,37.21,4.73
121.62,37.21,4.79
121.72,37.21,4.84
121.82,37.21,4.88
121.92,37.21,4.91
122.02,37.21,4.92
122.12,37.21,4.91
122.22,37.21,4.88
122.32,37.21,4.83
122.42,37.21,4.76
114.48,37.29,3.99
114.58,37.29,3.98
114.68,37.29,3.96
114.78,37.29,3.93
114.88,37.29,3.88
114.98,37.29,3.81
115.08,37.29,3.71
115.18,37.29,3.58
115.28,37.29,3.42
115.38,37.29,3.23
115.49,37.29,3.02
115.59,37.29,2.79
115.69,37.29,2.57
115.79,37.29,2.37
115.89,37.29,2.22
115.99,37.29,2.13
116.09,37.29,2.14
116.19,37.29,2.24
116.29,37.29,2.44
116.39,37.29,2.72
116.49,37.29,3.05
116.59,37.29,3.4
116.69,37.29,3.7
116.79,37.29,3.9
116.89,37.29,3.95
116.99,37.29,3.83
117.09,37.29,3.5
117.19,37.29,2.99
117.29,37.29,2.32
117.39,37.29,1.55
117.5,37.29,0.76
117.6,37.29,0.02
117.7,37.29,-0.58
117.8,37.29,-0.96
117.9,37.29,-1.1
118.0,37.29,-0.95
118.1,37.29,-0.55
118.2,37.29,0.07
118.3,37.29,0.85
118.4,37.29,1.72
118.5,37.29,2.58
118.6,37.29,3.38
118.7,37.29,4.05
118.8,37.29,4.57
118.9,37.29,4.91
119.0,37.29,5.09
119.1,37.29,5.14
119.2,37.29,5.07
119.3,37.29,4.94
119.4,37.29,4.78
119.51,37.29,4.61
119.61,37.29,4.45
119.71,37.29,4.33
119.81,37.29,4.24
119.91,37.29,4.19
120.01,37.29,4.16
120.11,37.29,4.15
120.21,37.29,4.16
120.31,37.29,4.19
120.41,37.29,4.21
120.51,37.29,4.24
120.61,37.29,4.27
120.71,37.29,4.31
120.81,37.29,4.34
120.91,37.29,4.39
121.01,37.29,4.44
121.11,37.29,4.49
121.21,37.29,4.55
121.31,37.29,4.62
121.41,37.29,4.69
121.52,37.29,4.76
121.62,37.29,4.83
121.72,37.29,4.88
121.82,37.29,4.93
121.92,37.29,4.96
122.02,37.29,4.97
122.12,37.29,4.96
122.22,37.29,4.92
122.32,37.29,4.87
122.42,37.29,4.81
114.48,37.37,3.98
114.58,37.37,3.97
114.68,37.37,3.94
114.78,37.37,3.9
114.88,37.37,3.85
114.98,37.37,3.77
115.08,37.37,3.66
115.18,37.37,3.52
115.28,37.37,3.35
115.38,37.37,3.15
115.49,37.37,2.93
115.59,37.37,2.69
115.69,37.37,2.45
115.79,37.37,2.24
115.89,37.37,2.07
115.99,37.37,1.97
116.09,37.37,1.96
116.19,37.37,2.04
116.29,37.37,2.21
116.39,37.37,2.47
116.49,37.37,2.78
116.59,37.37,3.09
116.69,37.37,3.37
116.79,37.37,3.55
116.89,37.37,3.59
116.99,37.37,3.47
117.09,37.37,3.16
117.19,37.37,2.67
117.29,37.37,2.04
117.39,37.37,1.31
117.5,37.37,0.58
117.6,37.37,-0.09
117.7,37.37,-0.62
117.8,37.37,-0.94
117.9,37.37,-1.0
118.0,37.37,-0.8
118.1,37.37,-0.34
118.2,37.37,0.34
118.3,37.37,1.16
118.4,37.37,2.05
118.5,37.37,2.93
118.6,37.37,3.74
118.7,37.37,4.42
118.8,37.37,4.92
118.9,37.37,5.25
119.0,37.37,5.41
119.1,37.37,5.43
119.2,37.37,5.33
119.3,37.37,5.17
119.4,37.37,4.97
119.51,37.37,4.77
119.61,37.37,4.58
119.71,37.37,4.43
119.81,37.37,4.31
119.91,37.37,4.23
120.01,37.37,4.18
120.11,37.37,4.16
120.21,37.37,4.16
120.31,37.37,4.17
120.41,37.37,4.19
120.51,37.37,4.21
120.61,37.37,4.25
120.71,37.37,4.28
120.81,37.37,4.32
120.91,37.37,4.37
121.01,37.37,4.43
121.11,37.37,4.49
121.21,37.37,4.56
121.31,37.37,4.63
121.41,37.37,4.71
121.52,37.37,4.78
121.62,37.37,4.85
121.72,37.37,4.91
121.82,37.37,4.96
121.92,37.37,4.99
122.02,37.37,5.0
122.12,37.37,4.99
122.22,37.37,4.96
122.32,37.37,4.91
122.42,37.37,4.84
114.48,37.45,3.98
114.58,37.45,3.96
114.68,37.45,3.93
114.78,37.45,3.89
114.88,37.45,3.83
114.98,37.45,3.74
115.08,37.45,3.63
115.18,37.45,3.48
115.28,37.45,3.3
115.38,37.45,3.09
115.49,37.45,2.86
115.59,37.45,2.61
115.69,37.45,2.36
115.79,37.45,2.14
115.89,37.45,1.96
115.99,37.45,1.84
116.09,37.45,1.81
116.19,37.45,1.87
116.29,37.45,2.02
116.39,37.45,2.24
116.49,37.45,2.52
116.59,37.45,2.8
116.69,37.45,3.05
116.79,37.45,3.21
116.89,37.45,3.25
116.99,37.45,3.13
117.09,37.45,2.83
117.19,37.45,2.38
117.29,37.45,1.79
117.39,37.45,1.13
117.5,37.45,0.46
117.6,37.45,-0.14
117.7,37.45,-0.59
117.8,37.45,-0.84
117.9,37.45,-0.84
118.0,37.45,-0.57
118.1,37.45,-0.07
118.2,37.45,0.64
118.3,37.45,1.48
118.4,37.45,2.39
118.5,37.45,3.28
118.6,37.45,4.08
118.7,37.45,4.75
118.8,37.45,5.24
118.9,37.45,5.55
119.0,37.45,5.69
119.1,37.45,5.68
119.2,37.45,5.56
119.3,37.45,5.36
119.4,37.45,5.14
119.51,37.45,4.9
119.61,37.45,4.69
119.71,37.45,4.51
119.81,37.45,4.37
119.91,37.45,4.27
120.01,37.45,4.2
120.11,37.45,4.17
120.21,37.45,4.15
120.31,37.45,4.16
120.41,37.45,4.17
120.51,37.45,4.19
120.61,37.45,4.22
120.71,37.45,4.26
120.81,37.45,4.31
120.91,37.45,4.36
121.01,37.45,4.42
121.11,37.45,4.48
121.21,37.45,4.55
121.31,37.45,4.63
121.41,37.45,4.71
121.52,37.45,4.79
121.62,37.45,4.87
121.72,37.45,4.93
121.82,37.45,4.98
121.92,37.45,5.01
122.02,37.45,5.02
122.12,37.45,5.01
122.22,37.45,4.98
122.32,37.45,4.92
122.42,37.45,4.85
114.48,37.53,3.97
114.58,37.53,3.95
114.68,37.53,3.92
114.78,37.53,3.87
114.88,37.53,3.81
114.98,37.53,3.72
115.08,37.53,3.6
115.18,37.53,3.45
115.28,37.53,3.27
115.38,37.53,3.05
115.49,37.53,2.81
115.59,37.53,2.56
115.69,37.53,2.31
115.79,37.53,2.08
115.89,37.53,1.88
115.99,37.53,1.76
116.09,37.53,1.7
116.19,37.53,1.74
116.29,37.53,1.86
116.39,37.53,2.05
116.49,37.53,2.3
116.59,37.53,2.55
116.69,37.53,2.77
116.79,37.53,2.91
116.89,37.53,2.94
116.99,37.53,2.83
117.09,37.53,2.55
117.19,37.53,2.14
117.29,37.53,1.6
117.39,37.53,1.01
117.5,37.53,0.41
117.6,37.53,-0.11
117.7,37.53,-0.49
117.8,37.53,-0.67
117.9,37.53,-0.61
118.0,37.53,-0.3
118.1,37.53,0.24
118.2,37.53,0.97
118.3,37.53,1.83
118.4,37.53,2.73
118.5,37.53,3.61
118.6,37.53,4.4
118.7,37.53,5.04
118.8,37.53,5.51
118.9,37.53,5.79
119.0,37.53,5.9
119.1,37.53,5.87
119.2,37.53,5.73
119.3,37.53,5.51
119.4,37.53,5.26
119.51,37.53,5.01
119.61,37.53,4.78
119.71,37.53,4.58
119.81,37.53,4.42
119.91,37.53,4.3
120.01,37.53,4.22
120.11,37.53,4.18
120.21,37.53,4.15
120.31,37.53,4.15
120.41,37.53,4.16
120.51,37.53,4.18
120.61,37.53,4.21
120.71,37.53,4.24
120.81,37.53,4.29
120.91,37.53,4.34
121.01,37.53,4.4
121.11,37.53,4.47
121.21,37.53,4.55
121.31,37.53,4.63
121.41,37.53,4.71
121.52,37.53,4.79
121.62,37.53,4.87
121.72,37.53,4.93
121.82,37.53,4.98
121.92,37.53,5.02
122.02,37.53,5.03
122.12,37.53,5.02
122.22,37.53,4.98
122.32,37.53,4.93
122.42,37.53,4.86
114.48,37.61,3.97
114.58,37.61,3.95
114.68,37.61,3.91
114.78,37.61,3.87
114.88,37.61,3.8
114.98,37.61,3.71
115.08,37.61,3.59
115.18,37.61,3.44
115.28,37.61,3.25
115.38,37.61,3.04
115.49,37.61,2.8
115.59,37.61,2.54
115.69,37.61,2.29
115.79,37.61,2.05
115.89,37.61,1.86
115.99,37.61,1.72
116.09,37.61,1.65
116.19,37.61,1.66
116.29,37.61,1.76
116.39,37.61,1.92
116.49,37.61,2.13
116.59,37.61,2.35
116.69,37.61,2.54
116.79,37.61,2.67
116.89,37.61,2.69
116.99,37.61,2.58
117.09,37.61,2.33
117.19,37.61,1.96
117.29,37.61,1.48
117.39,37.61,0.95
117.5,37.61,0.43
117.6,37.61,-0.01
117.7,37.61,-0.32
117.8,37.61,-0.43
117.9,37.61,-0.32
118.0,37.61,0.03
118.1,37.61,0.59
118.2,37.61,1.32
118.3,37.61,2.17
118.4,37.61,3.05
118.5,37.61,3.91
118.6,37.61,4.66
118.7,37.61,5.28
118.8,37.61,5.71
118.9,37.61,5.97
119.0,37.61,6.06
119.1,37.61,6.01
119.2,37.61,5.85
119.3,37.61,5.62
119.4,37.61,5.35
119.51,37.61,5.09
119.61,37.61,4.84
119.71,37.61,4.63
119.81,37.61,4.46
119.91,37.61,4.33
120.01,37.61,4.24
120.11,37.61,4.18
120.21,37.61,4.15
120.31,37.61,4.14
120.41,37.61,4.15
120.51,37.61,4.16
120.61,37.61,4.19
120.71,37.61,4.23
120.81,37.61,4.27
120.91,37.61,4.33
121.01,37.61,4.39
121.11,37.61,4.46
121.21,37.61,4.53
121.31,37.61,4.61
121.41,37.61,4.7
121.52,37.61,4.78
121.62,37.61,4.85
121.72,37.61,4.92
121.82,37.61,4.97
121.92,37.61,5.0
122.02,37.61,5.01
122.12,37.61,5.0
122.22,37.61,4.97
122.32,37.61,4.92
122.42,37.61,4.85
114.48,37.69,3.97
114.58,37.69,3.94
114.68,37.69,3.91
114.78,37.69,3.86
114.88,37.69,3.8
114.98,37.69,3.71
115.08,37.69,3.59
115.18,37.69,3.44
115.28,37.69,3.26
115.38,37.69,3.05
115.49,37.69,2.81
115.59,37.69,2.56
115.69,37.69,2.31
115.79,37.69,2.07
115.89,37.69,1.87
115.99,37.69,1.73
116.09,37.69,1.65
116.19,37.69,1.64
116.29,37.69,1.71
116.39,37.69,1.84
116.49,37.69,2.02
116.59,37.69,2.21
116.69,37.69,2.37
116.79,37.69,2.48
116.89,37.69,2.5
116.99,37.69,2.4
117.09,37.69,2.18
117.19,37.69,1.85
117.29,37.69,1.44
117.39,37.69,0.98
117.5,37.69,0.53
117.6,37.69,0.16
117.7,37.69,-0.08
117.8,37.69,-0.13
117.9,37.69,0.02
118.0,37.69,0.39
118.1,37.69,0.96
118.2,37.69,1.68
118.3,37.69,2.5
118.4,37.69,3.35
118.5,37.69,4.17
118.6,37.69,4.88
118.7,37.69,5.46
118.8,37.69,5.86
118.9,37.69,6.09
119.0,37.69,6.16
119.1,37.69,6.08
119.2,37.69,5.91
